id,sales
3005230,0.47
3005231,0.0
3005232,3.65
3005233,75.1
3005234,1.16
3005235,50.41658990000003
3005236,143.44
3005237,3.47
3005238,4.1
3005239,116.18641995999992
3005240,42.11
3005241,410.4601499999997
3005242,0.02
3005243,3.22
3005244,8.88
3005245,0.32
3005246,1.01
3005247,3366.62
3005248,0.0
3005249,488.46
3005250,10.81
3005251,1095.52
3005252,586.43
3005253,293.41254000000004
3005254,285.3
3005255,84.57823035999998
3005256,4049.8635800000006
3005257,10.36
3005258,1.2
3005259,23.22
3005260,17.95
3005261,0.03
3005262,254.77
3005263,0.68
3005264,7.43
3005265,9.97
3005266,115.7
3005267,1.4
3005268,318.7989327999999
3005269,240.59
3005270,4.43
3005271,4.88
3005272,131.19505018
3005273,57.38126000000002
3005274,1074.0361297000004
3005275,0.71
3005276,4.78
3005277,2.54
3005278,0.01
3005279,0.54
3005280,1340.65
3005281,0.0
3005282,118.95
3005283,5.65
3005284,575.98
3005285,121.13
3005286,113.71
3005287,152.76
3005288,19.01082
3005289,2355.65
3005290,1.71
3005291,0.44
3005292,8.42
3005293,7.89
3005294,0.22
3005295,74.39
3005296,0.0
3005297,0.0
3005298,1.4
3005299,52.51
3005300,0.62
3005301,56.17977000000003
3005302,72.14
3005303,0.72
3005304,1.53
3005305,61.416620040000026
3005306,10.84
3005307,188.79368019999998
3005308,0.02
3005309,1.35
3005310,5.66
3005311,0.0
3005312,2.58
3005313,2122.12
3005314,0.0
3005315,196.01
3005316,14.14
3005317,919.51
3005318,298.76
3005319,202.99008
3005320,104.14
3005321,79.81512000000002
3005322,2658.27
3005323,3.9
3005324,0.38
3005325,37.95
3005326,14.19
3005327,0.05
3005328,149.99
3005329,0.0
3005330,0.0
3005331,11.97
3005332,44.69
3005333,2.26
3005334,200.53262980000002
3005335,173.31
3005336,2.47
3005337,3.25
3005338,297.8103699999998
3005339,28.65
3005340,1023.4432700000001
3005341,0.02
3005342,0.26
3005343,3.44
3005344,0.6
3005345,3.59
3005346,2689.33
3005347,0.0
3005348,719.31
3005349,10.34
3005350,923.69
3005351,596.49
3005352,250.78473000000014
3005353,105.99
3005354,82.50061001999997
3005355,4266.417689999999
3005356,9.69
3005357,4.07
3005358,34.03
3005359,40.44
3005360,0.04
3005361,214.2
3005362,1.28
3005363,7.58
3005364,2.78
3005365,48.91
3005366,4.03
3005367,174.3925507
3005368,300.71
3005369,4.05
3005370,7.5
3005371,150.55745134000009
3005372,35.95530000000001
3005373,636.23353
3005374,3.21
3005375,1.45
3005376,4.37
3005377,0.0
3005378,0.44
3005379,1543.86
3005380,0.0
3005381,113.64
3005382,4.32
3005383,456.99
3005384,130.53
3005385,87.22
3005386,163.89
3005387,45.052890000000005
3005388,2286.21036
3005389,4.66
3005390,0.84
3005391,10.36
3005392,5.07
3005393,0.33
3005394,98.0
3005395,0.0
3005396,0.0
3005397,0.22
3005398,52.54
3005399,1.24
3005400,154.09040900000014
3005401,74.59
3005402,1.31
3005403,2.02
3005404,50.99307969000003
3005405,21.69
3005406,300.88949700000006
3005407,0.05
3005408,1.72
3005409,5.07
3005410,0.07
3005411,0.93
3005412,3663.74
3005413,0.0
3005414,474.81545
3005415,10.05
3005416,771.5
3005417,507.48
3005418,192.19665999999984
3005419,135.63
3005420,90.91281000000001
3005421,3457.1182400000007
3005422,13.76
3005423,0.95
3005424,39.17
3005425,21.99
3005426,0.08
3005427,221.49
3005428,0.0
3005429,34.53
3005430,4.85
3005431,71.7
3005432,2.64
3005433,195.1681593999999
3005434,218.59
3005435,5.41
3005436,2.16
3005437,112.34067956000004
3005438,48.08566999999999
3005439,1093.2475079999997
3005440,1.81
3005441,1.43
3005442,3.94
3005443,0.06
3005444,7.09
3005445,2473.54
3005446,0.0
3005447,466.8547564000003
3005448,12.14
3005449,799.45
3005450,835.08
3005451,156.60307064000008
3005452,122.72
3005453,147.55995000000013
3005454,3418.20812
3005455,44.65
3005456,2.21
3005457,32.18
3005458,71.62
3005459,0.0
3005460,240.76
3005461,18.61
3005462,24.51
3005463,0.89
3005464,163.83
3005465,10.35
3005466,336.42354019999965
3005467,255.42
3005468,11.69
3005469,12.59
3005470,306.37987040000024
3005471,78.01901993000004
3005472,2535.0902000000006
3005473,1.99
3005474,16.162280030999998
3005475,6.93
3005476,0.07
3005477,8.96
3005478,5601.04
3005479,0.0
3005480,430.1433400000002
3005481,10.23
3005482,843.98
3005483,793.25
3005484,153.68410004000003
3005485,85.57
3005486,112.19062
3005487,3328.5236800000002
3005488,38.64
3005489,1.24
3005490,44.68
3005491,40.2
3005492,0.0
3005493,288.82
3005494,25.64
3005495,15.97
3005496,11.48
3005497,279.12
3005498,11.14
3005499,281.59430169999973
3005500,370.32
3005501,10.44
3005502,8.53
3005503,197.47918979999992
3005504,86.51568101
3005505,2000.09182
3005506,16.18
3005507,18.651770049999993
3005508,9.22
3005509,0.38
3005510,2.12
3005511,3519.78
3005512,0.0
3005513,621.39
3005514,8.75
3005515,1809.54
3005516,632.82
3005517,184.13167
3005518,232.95
3005519,113.56327000000002
3005520,5419.811159999999
3005521,28.61
3005522,1.69
3005523,29.17
3005524,32.97
3005525,0.03
3005526,334.58
3005527,4.75
3005528,16.11
3005529,22.07
3005530,88.63
3005531,7.64
3005532,154.99058005999984
3005533,293.52
3005534,5.68
3005535,7.13
3005536,250.68732040000015
3005537,56.37385008000001
3005538,1456.96315
3005539,5.67
3005540,14.278989999999997
3005541,5.14
3005542,0.59
3005543,5.97
3005544,2101.91
3005545,0.01
3005546,317.7448299999997
3005547,8.73
3005548,881.5
3005549,708.57
3005550,238.4135900000002
3005551,142.94
3005552,104.62421999999998
3005553,2890.87
3005554,23.16
3005555,1.29
3005556,22.55
3005557,41.74
3005558,0.03
3005559,181.0
3005560,16.44
3005561,25.02
3005562,2.15
3005563,165.51
3005564,8.33
3005565,634.6499599999997
3005566,213.95
3005567,5.24
3005568,9.01
3005569,474.4934309000002
3005570,54.570780079999984
3005571,2065.289049999999
3005572,0.73
3005573,28.67716992000001
3005574,2.88
3005575,0.0
3005576,2.3
3005577,6132.71
3005578,0.0
3005579,371.31
3005580,16.42
3005581,2047.96
3005582,488.88
3005583,349.6995600000001
3005584,153.88
3005585,46.83788998000001
3005586,6079.38
3005587,12.31
3005588,2.75
3005589,28.28
3005590,35.27
3005591,0.04
3005592,370.62
3005593,0.0
3005594,0.21
3005595,7.08
3005596,63.06
3005597,3.31
3005598,137.0098301000001
3005599,288.77
3005600,4.22
3005601,10.14
3005602,234.1130000000001
3005603,54.29603003999998
3005604,964.0773802999997
3005605,0.02
3005606,3.43
3005607,6.59
3005608,0.07
3005609,10.18
3005610,4607.57
3005611,0.0
3005612,427.4405786
3005613,14.49
3005614,798.96
3005615,633.81
3005616,206.25780000000003
3005617,107.88
3005618,142.53248
3005619,3397.34
3005620,31.47
3005621,1.43
3005622,32.8
3005623,29.77
3005624,0.0
3005625,197.47
3005626,15.45
3005627,15.24
3005628,9.42
3005629,289.58
3005630,11.05
3005631,373.45386979999967
3005632,368.64
3005633,16.92
3005634,6.6
3005635,248.91587000000004
3005636,68.71551019999991
3005637,1923.4959999999999
3005638,1.11
3005639,12.84962
3005640,2.39
3005641,0.06
3005642,4.07
3005643,3258.56
3005644,0.0
3005645,432.87651
3005646,9.17
3005647,675.89
3005648,792.19
3005649,183.80971007999997
3005650,118.37
3005651,114.4758699999999
3005652,3100.69
3005653,30.65
3005654,0.43
3005655,46.03
3005656,73.97
3005657,0.0
3005658,172.5
3005659,8.32
3005660,45.58
3005661,5.21
3005662,210.41
3005663,8.86
3005664,314.0430702999997
3005665,206.12
3005666,10.73
3005667,8.7
3005668,276.3740007000001
3005669,48.17508999999996
3005670,2392.3138499999986
3005671,1.41
3005672,15.564649996
3005673,7.83
3005674,0.15
3005675,1.73
3005676,5272.76
3005677,0.0
3005678,543.01
3005679,21.17
3005680,1153.6
3005681,545.19
3005682,318.57413
3005683,185.12
3005684,71.94866004
3005685,4614.905999999999
3005686,15.57
3005687,0.0
3005688,27.26
3005689,23.32
3005690,0.15
3005691,241.14
3005692,0.0
3005693,10.56
3005694,1.96
3005695,129.25
3005696,3.5
3005697,215.5218631000002
3005698,257.27
3005699,4.38
3005700,1.12
3005701,335.94760969999993
3005702,133.81048000000018
3005703,1179.63682
3005704,3.12
3005705,0.97
3005706,15.1
3005707,0.0
3005708,15.81
3005709,8887.04
3005710,0.01
3005711,1740.4508499999997
3005712,38.95
3005713,2180.07
3005714,2419.3
3005715,690.3745599999997
3005716,654.45
3005717,531.3795100000001
3005718,9522.34
3005719,83.82
3005720,4.86
3005721,127.5
3005722,111.17
3005723,0.04
3005724,542.68
3005725,24.95
3005726,42.26
3005727,73.77
3005728,566.38
3005729,28.24
3005730,1496.2435369999982
3005731,480.13
3005732,34.2
3005733,38.49
3005734,1660.0083420000008
3005735,287.5261385000001
3005736,8393.419609999999
3005737,375.36
3005738,128.68875000000008
3005739,13.16
3005740,0.0
3005741,15.98
3005742,8806.81
3005743,0.01
3005744,1361.301111000001
3005745,42.66
3005746,2314.51
3005747,2171.55
3005748,844.8836300000003
3005749,405.24
3005750,424.40356999999983
3005751,10793.03
3005752,114.08
3005753,1.61
3005754,97.71
3005755,86.15
3005756,0.28
3005757,552.21
3005758,18.03
3005759,57.5
3005760,65.91
3005761,342.93
3005762,20.17
3005763,1990.6811630000009
3005764,652.84
3005765,19.24
3005766,32.28
3005767,1673.2822300000005
3005768,295.34581949999995
3005769,6250.72938
3005770,395.24
3005771,125.35845011999993
3005772,11.63
3005773,0.0
3005774,20.62
3005775,5166.52
3005776,0.05
3005777,881.6
3005778,17.99
3005779,1788.4
3005780,1344.09
3005781,842.7806299999996
3005782,122.81
3005783,265.3869500000001
3005784,8552.09
3005785,52.81
3005786,3.22
3005787,47.32
3005788,27.04
3005789,0.46
3005790,524.22
3005791,18.41
3005792,44.1
3005793,17.26
3005794,197.38
3005795,15.68
3005796,1925.1655749999989
3005797,656.8
3005798,18.2
3005799,37.82
3005800,992.30328
3005801,149.62384050000003
3005802,2428.3245200000015
3005803,357.33
3005804,58.143810029999976
3005805,11.91
3005806,0.0
3005807,22.05
3005808,8468.97
3005809,0.02
3005810,1251.9433499999984
3005811,27.64
3005812,2007.57
3005813,1928.04
3005814,831.5314599999998
3005815,366.63
3005816,275.5501607999998
3005817,9716.46
3005818,77.37
3005819,1.56
3005820,87.16
3005821,72.04
3005822,1.08
3005823,529.7
3005824,20.66
3005825,47.43
3005826,56.5
3005827,354.37
3005828,13.75
3005829,1658.3904700000012
3005830,638.73
3005831,17.83
3005832,24.61
3005833,1487.2154309999999
3005834,230.22102500000017
3005835,5204.343189000002
3005836,411.65
3005837,92.04684999999989
3005838,10.37
3005839,0.0
3005840,21.4
3005841,4052.66
3005842,0.0
3005843,780.4809300000001
3005844,18.81
3005845,1665.0
3005846,1017.43
3005847,694.7376700000002
3005848,112.04
3005849,177.4572924
3005850,6861.29
3005851,55.04
3005852,0.38
3005853,40.23
3005854,35.16
3005855,0.01
3005856,441.52
3005857,22.09
3005858,14.84
3005859,8.43
3005860,191.46
3005861,5.7
3005862,1503.162176000001
3005863,700.57
3005864,15.54
3005865,20.74
3005866,1028.2330299999996
3005867,88.45331025000002
3005868,1715.4443300000005
3005869,328.97
3005870,30.26619999999998
3005871,10.07
3005872,0.0
3005873,17.58
3005874,7016.2
3005875,0.01
3005876,1269.630250000001
3005877,38.22
3005878,1814.22
3005879,2154.61
3005880,533.0909799999991
3005881,521.02
3005882,432.6733199999998
3005883,7679.16
3005884,76.46
3005885,1.57
3005886,64.62
3005887,47.38
3005888,0.24
3005889,428.9
3005890,13.07
3005891,54.44
3005892,12.92
3005893,403.65
3005894,18.37
3005895,1392.0670890000008
3005896,474.4
3005897,20.65
3005898,34.92
3005899,1401.6874310000012
3005900,268.90925989999994
3005901,8037.776766000006
3005902,237.72
3005903,117.72155037999994
3005904,7.35
3005905,0.17
3005906,5.45
3005907,2329.94
3005908,0.0
3005909,334.39140999999984
3005910,32.75
3005911,840.39
3005912,501.78
3005913,255.83633989999996
3005914,92.97
3005915,129.02942999999996
3005916,2966.52
3005917,24.36
3005918,1.09
3005919,30.1
3005920,53.16
3005921,0.21
3005922,176.68
3005923,9.96
3005924,9.33
3005925,9.18
3005926,131.5
3005927,10.55
3005928,316.75854990000005
3005929,215.08
3005930,4.55
3005931,6.15
3005932,292.7744398
3005933,55.39973999999992
3005934,1554.8340099999998
3005935,1.45
3005936,10.413929998000006
3005937,12.14
3005938,0.0
3005939,16.21
3005940,3995.77
3005941,0.01
3005942,620.4025499999998
3005943,39.96
3005944,1432.01
3005945,989.61
3005946,454.2572100000001
3005947,98.77
3005948,202.01900030000002
3005949,6071.13
3005950,216.64
3005951,2.91
3005952,75.35
3005953,38.38
3005954,0.01
3005955,341.49
3005956,11.79
3005957,10.76
3005958,4.67
3005959,273.81
3005960,7.92
3005961,820.3844300000007
3005962,487.41
3005963,11.79
3005964,21.37
3005965,503.56425999999976
3005966,86.45137087000008
3005967,2100.1395800000005
3005968,310.89
3005969,19.92144002
3005970,8.15
3005971,0.0
3005972,3.7
3005973,4343.94
3005974,0.04
3005975,919.2087893999997
3005976,12.7
3005977,1377.63
3005978,1698.06
3005979,350.4163400000001
3005980,411.95
3005981,356.66172000000006
3005982,4887.41
3005983,73.19
3005984,2.53
3005985,37.06
3005986,48.18
3005987,0.68
3005988,306.08
3005989,6.9
3005990,62.79
3005991,6.08
3005992,260.41
3005993,10.61
3005994,1254.005481000001
3005995,284.99
3005996,21.55
3005997,18.77
3005998,2971.3593599999986
3005999,142.34500999999997
3006000,5380.549138000003
3006001,0.91
3006002,79.59314991000001
3006003,7.99
3006004,0.0
3006005,8.81
3006006,4156.6
3006007,0.0
3006008,909.9402975999998
3006009,17.42
3006010,1645.18
3006011,1189.56
3006012,430.72059000000024
3006013,245.14
3006014,551.9707600000004
3006015,5596.77
3006016,46.32
3006017,3.15
3006018,72.41
3006019,48.6
3006020,0.0
3006021,326.63
3006022,9.04
3006023,66.58
3006024,10.85
3006025,438.48
3006026,15.54
3006027,942.5479600000004
3006028,362.69
3006029,17.98
3006030,28.52
3006031,682.31431
3006032,142.8235499999999
3006033,4686.2013099999995
3006034,12.67
3006035,14.06446001
3006036,5.56
3006037,0.1
3006038,0.64
3006039,2051.99
3006040,0.0
3006041,447.68065
3006042,6.43
3006043,857.64
3006044,515.06
3006045,252.2005099999998
3006046,91.1
3006047,184.13930000000005
3006048,3100.51
3006049,14.05
3006050,1.37
3006051,38.88
3006052,20.49
3006053,0.04
3006054,188.4
3006055,10.96
3006056,18.28
3006057,7.14
3006058,189.81
3006059,3.94
3006060,461.0596600000001
3006061,184.67
3006062,4.68
3006063,5.79
3006064,249.56928550000012
3006065,67.32991000000001
3006066,2038.2770500000001
3006067,0.54
3006068,4.67976
3006069,6.14
3006070,0.02
3006071,0.29
3006072,3572.55
3006073,0.0
3006074,160.08
3006075,7.61
3006076,875.77
3006077,233.44
3006078,245.17329999999995
3006079,64.25
3006080,33.15014999
3006081,3483.27
3006082,15.36
3006083,0.62
3006084,30.92
3006085,9.62
3006086,0.1
3006087,176.95
3006088,0.0
3006089,0.0
3006090,4.31
3006091,47.5
3006092,1.6
3006093,44.621289909999994
3006094,150.83
3006095,0.15
3006096,1.95
3006097,72.03616979000005
3006098,66.23028000000001
3006099,579.82176
3006100,0.02
3006101,0.98
3006102,8.13
3006103,0.2
3006104,5.88
3006105,3233.28
3006106,0.0
3006107,542.9286599999997
3006108,17.24
3006109,1106.25
3006110,847.41
3006111,368.16960000000006
3006112,168.46
3006113,166.84634999999994
3006114,4406.65
3006115,33.25
3006116,0.71
3006117,33.82
3006118,38.05
3006119,0.05
3006120,256.56
3006121,16.37
3006122,16.19
3006123,13.59
3006124,155.91
3006125,8.97
3006126,668.9374640000001
3006127,293.18
3006128,9.45
3006129,12.68
3006130,688.5113603
3006131,101.90634824000003
3006132,2225.9003270000003
3006133,0.59
3006134,51.35499999999999
3006135,4.6
3006136,0.54
3006137,8.22
3006138,4158.04
3006139,0.04
3006140,598.5491599999996
3006141,26.26
3006142,1158.37
3006143,1190.54
3006144,234.53979999999993
3006145,271.53
3006146,303.07027
3006147,3489.92
3006148,41.07
3006149,2.5
3006150,48.39
3006151,57.83
3006152,0.61
3006153,194.81
3006154,14.77
3006155,44.1
3006156,8.21
3006157,253.12
3006158,18.95
3006159,727.33776
3006160,212.36
3006161,5.49
3006162,16.15
3006163,892.9426784999997
3006164,127.03686078000015
3006165,4824.063259999999
3006166,1.39
3006167,64.58392988
3006168,4.31
3006169,1.39
3006170,9.37
3006171,4253.4
3006172,0.02
3006173,783.4966600000004
3006174,30.59
3006175,1303.39
3006176,1418.87
3006177,312.1756
3006178,313.0
3006179,195.4778
3006180,4958.3
3006181,43.46
3006182,2.69
3006183,45.35
3006184,44.31
3006185,0.01
3006186,316.94
3006187,25.53
3006188,34.8
3006189,23.0
3006190,231.93
3006191,14.87
3006192,854.3326000000001
3006193,367.93
3006194,12.76
3006195,18.53
3006196,920.6028588999995
3006197,141.06519224000013
3006198,4277.083419999997
3006199,1.04
3006200,64.47536
3006201,10.17
3006202,0.93
3006203,9.69
3006204,2820.01
3006205,0.0
3006206,402.85
3006207,13.98
3006208,1399.5
3006209,682.37
3006210,703.9108600000001
3006211,142.12
3006212,87.20133083999997
3006213,5900.085479999998
3006214,11.6
3006215,1.06
3006216,52.72
3006217,48.38
3006218,0.0
3006219,357.87
3006220,5.89
3006221,6.23
3006222,7.39
3006223,148.62
3006224,10.28
3006225,340.2762695999999
3006226,399.81
3006227,5.46
3006228,6.73
3006229,448.01789879999995
3006230,126.83128004000004
3006231,1164.575217999999
3006232,111.16
3006233,17.116629975000002
3006234,5.53
3006235,0.0
3006236,4.26
3006237,1989.58
3006238,0.01
3006239,297.20186180000036
3006240,10.03
3006241,461.2
3006242,589.48
3006243,120.56909999999989
3006244,132.04
3006245,121.85395999999997
3006246,2294.83
3006247,19.0
3006248,1.06
3006249,19.4
3006250,17.62
3006251,0.0
3006252,138.5
3006253,12.21
3006254,14.94
3006255,12.38
3006256,143.61
3006257,7.07
3006258,246.60983070000003
3006259,194.58
3006260,4.52
3006261,12.33
3006262,230.79031000000018
3006263,50.65227970000001
3006264,2294.802379999998
3006265,0.57
3006266,21.901990000000033
3006267,4.28
3006268,0.0
3006269,0.53
3006270,1408.05
3006271,0.0
3006272,116.52
3006273,7.54
3006274,868.57
3006275,299.13
3006276,226.71273000000005
3006277,74.85
3006278,48.14307988
3006279,2922.35
3006280,10.12
3006281,0.49
3006282,15.91
3006283,21.88
3006284,0.04
3006285,230.34
3006286,8.15
3006287,0.0
3006288,1.99
3006289,119.3
3006290,0.36
3006291,183.50060040000008
3006292,197.9
3006293,1.33
3006294,6.32
3006295,157.09946009999985
3006296,33.91
3006297,269.16899000000006
3006298,11.8
3006299,7.14
3006300,10.81
3006301,0.77
3006302,3.95
3006303,4686.87
3006304,0.0
3006305,1414.0
3006306,21.42
3006307,1556.09
3006308,652.17
3006309,476.9224799999995
3006310,250.01
3006311,123.58274003999998
3006312,7128.3982300000025
3006313,35.38
3006314,0.93
3006315,36.98
3006316,19.41
3006317,0.0
3006318,429.71
3006319,10.0
3006320,5.1
3006321,9.2
3006322,131.86
3006323,2.68
3006324,680.9040814000005
3006325,452.21
3006326,4.39
3006327,17.64
3006328,441.2635091000003
3006329,95.25024034000003
3006330,1326.78102
3006331,35.71
3006332,12.73
3006333,7.76
3006334,0.01
3006335,0.6
3006336,2014.34
3006337,0.0
3006338,176.67
3006339,10.35
3006340,819.63
3006341,354.34
3006342,193.15
3006343,59.12
3006344,77.75350000000002
3006345,3135.47
3006346,11.28
3006347,0.49
3006348,21.61
3006349,30.17
3006350,0.04
3006351,161.65
3006352,7.77
3006353,0.0
3006354,9.78
3006355,189.31
3006356,0.67
3006357,134.71150999999983
3006358,191.88
3006359,1.7
3006360,9.16
3006361,148.96775949999991
3006362,40.56
3006363,355.8301298000004
3006364,8.18
3006365,2.33
3006366,7.73
3006367,0.0
3006368,5.15
3006369,2196.1
3006370,0.0
3006371,136.58
3006372,14.44
3006373,828.63
3006374,339.63
3006375,196.68
3006376,35.49
3006377,44.4904
3006378,3623.96959
3006379,17.29
3006380,0.1
3006381,19.7
3006382,26.27
3006383,0.03
3006384,175.3
3006385,9.37
3006386,0.0
3006387,2.12
3006388,193.64
3006389,0.21
3006390,185.2516613999999
3006391,266.27
3006392,1.62
3006393,6.09
3006394,151.20820000000006
3006395,21.05
3006396,244.64991999999987
3006397,9.46
3006398,2.35
3006399,5.77
3006400,0.19
3006401,3.85
3006402,1962.32
3006403,0.0
3006404,171.37
3006405,19.7
3006406,1373.13
3006407,470.55
3006408,269.7
3006409,40.65
3006410,88.33977044000001
3006411,3646.09
3006412,11.92
3006413,0.22
3006414,12.58
3006415,35.4
3006416,0.06
3006417,285.91
3006418,0.94
3006419,0.0
3006420,4.56
3006421,135.36
3006422,3.21
3006423,408.6433997999994
3006424,354.14
3006425,1.59
3006426,6.13
3006427,185.59456999999986
3006428,103.97952006
3006429,499.1770798000005
3006430,8.22
3006431,7.96
3006432,6.16
3006433,1.24
3006434,3.25
3006435,1746.08
3006436,0.0
3006437,172.23
3006438,6.43
3006439,861.49
3006440,311.15
3006441,227.07
3006442,79.88
3006443,85.81225008000001
3006444,2953.99
3006445,8.31
3006446,1.18
3006447,10.04
3006448,33.3
3006449,0.03
3006450,242.47
3006451,7.28
3006452,0.0
3006453,5.37
3006454,157.83
3006455,2.45
3006456,101.30503000000003
3006457,207.97
3006458,1.37
3006459,4.29
3006460,95.71136224000006
3006461,39.0
3006462,509.3185198000003
3006463,6.98
3006464,2.96
3006465,3.74
3006466,0.36
3006467,0.94
3006468,1550.48
3006469,0.0
3006470,147.76
3006471,9.8
3006472,813.45
3006473,257.44
3006474,135.03
3006475,123.03
3006476,75.50964000000003
3006477,2047.02
3006478,4.2
3006479,0.16
3006480,18.97
3006481,17.02
3006482,0.07
3006483,165.14
3006484,0.0
3006485,0.0
3006486,3.59
3006487,113.49
3006488,2.01
3006489,45.903650219999975
3006490,163.49
3006491,1.4
3006492,2.6
3006493,62.12012012000004
3006494,27.71
3006495,546.5844698000004
3006496,0.02
3006497,0.12
3006498,7.72
3006499,0.52
3006500,3.77
3006501,3659.6
3006502,0.0
3006503,314.68
3006504,11.54
3006505,1244.46
3006506,704.19
3006507,557.23
3006508,136.66
3006509,191.5922901
3006510,5171.27
3006511,23.36
3006512,1.15
3006513,33.43
3006514,27.26
3006515,0.16
3006516,291.33
3006517,1.37
3006518,0.0
3006519,11.7
3006520,202.02
3006521,6.19
3006522,201.07237999999987
3006523,312.31
3006524,2.38
3006525,8.87
3006526,384.4415408000004
3006527,71.94
3006528,1327.5915290000003
3006529,51.96
3006530,18.03228
3006531,5.59
3006532,1.63
3006533,5.68
3006534,2690.07
3006535,0.0
3006536,1026.6
3006537,14.84
3006538,754.15
3006539,622.91
3006540,245.01566000000005
3006541,168.12
3006542,92.15763984000006
3006543,3207.3936299999996
3006544,14.28
3006545,0.35
3006546,39.15
3006547,28.48
3006548,0.01
3006549,256.06
3006550,8.74
3006551,1.17
3006552,9.52
3006553,111.02
3006554,2.7
3006555,99.09394999999999
3006556,225.71
3006557,4.18
3006558,9.88
3006559,216.8488218000001
3006560,54.22066947999999
3006561,1627.6275999999991
3006562,309.35
3006563,16.949559819999987
3006564,6.86
3006565,0.53
3006566,4.22
3006567,4081.24
3006568,0.0
3006569,234.06
3006570,12.59
3006571,1348.4
3006572,476.33
3006573,413.53744
3006574,58.28
3006575,65.22917004
3006576,5268.7
3006577,34.72
3006578,3.24
3006579,21.29
3006580,32.16
3006581,0.29
3006582,263.25
3006583,19.34
3006584,0.0
3006585,5.01
3006586,182.56
3006587,2.95
3006588,198.65720020000015
3006589,342.96
3006590,1.83
3006591,10.48
3006592,329.4911202000003
3006593,31.01
3006594,592.1403600000003
3006595,25.52
3006596,5.78
3006597,7.96
3006598,0.01
3006599,7.46
3006600,3179.55
3006601,0.0
3006602,669.5251999999999
3006603,14.91
3006604,815.26
3006605,799.56
3006606,283.2334399999997
3006607,190.18
3006608,135.89665
3006609,3866.98
3006610,46.73
3006611,1.42
3006612,28.04
3006613,43.66
3006614,0.0
3006615,246.7
3006616,27.23
3006617,25.64
3006618,5.89
3006619,172.11
3006620,9.47
3006621,353.3857268000001
3006622,249.87
3006623,8.28
3006624,9.89
3006625,422.3984900000001
3006626,119.28675009999988
3006627,2329.649190000001
3006628,0.57
3006629,29.478460000000013
3006630,9.69
3006631,0.21
3006632,4.5
3006633,4981.75
3006634,0.0
3006635,484.57
3006636,16.81
3006637,1515.76
3006638,792.16
3006639,682.0918300000001
3006640,118.18
3006641,132.56786000000002
3006642,6854.187300000006
3006643,17.33
3006644,1.57
3006645,23.39
3006646,15.85
3006647,0.02
3006648,435.78
3006649,2.59
3006650,7.37
3006651,3.79
3006652,177.59
3006653,2.13
3006654,382.39066980000024
3006655,443.23
3006656,5.29
3006657,6.47
3006658,329.3254999999997
3006659,91.13708042
3006660,1231.5017099999995
3006661,88.93
3006662,19.465669469999984
3006663,12.09
3006664,0.38
3006665,3.59
3006666,3152.51
3006667,0.0
3006668,429.12
3006669,12.4
3006670,1410.06
3006671,581.71
3006672,365.0270999999999
3006673,257.67
3006674,143.47034999999997
3006675,4588.2649800000045
3006676,14.32
3006677,0.77
3006678,35.98
3006679,30.87
3006680,0.11
3006681,350.72
3006682,6.79
3006683,4.84
3006684,8.14
3006685,191.41
3006686,3.1
3006687,114.76280000000004
3006688,264.91
3006689,5.24
3006690,8.12
3006691,249.22417999999973
3006692,148.74794999999992
3006693,1344.2622099999999
3006694,0.23
3006695,10.91
3006696,4.33
3006697,0.08
3006698,2.96
3006699,1994.4
3006700,0.0
3006701,131.51
3006702,12.61
3006703,690.39
3006704,337.67
3006705,143.43881999999996
3006706,68.36
3006707,116.30290004000003
3006708,2699.61
3006709,15.98
3006710,1.26
3006711,29.27
3006712,39.79
3006713,0.06
3006714,170.84
3006715,0.69
3006716,0.0
3006717,7.07
3006718,319.46
3006719,4.84
3006720,122.49742995999992
3006721,140.25
3006722,2.37
3006723,5.86
3006724,162.77342360000011
3006725,25.92
3006726,443.9830602
3006727,33.69
3006728,5.67
3006729,0.81
3006730,0.0
3006731,4.27
3006732,1740.11
3006733,0.0
3006734,230.2410599999999
3006735,16.13
3006736,472.31
3006737,455.22
3006738,123.48497000000003
3006739,42.98
3006740,92.33757000000003
3006741,1956.92
3006742,23.22
3006743,0.83
3006744,16.17
3006745,13.41
3006746,1.14
3006747,119.47
3006748,13.62
3006749,4.53
3006750,3.81
3006751,134.54
3006752,9.05
3006753,346.8856699999997
3006754,146.56
3006755,4.5
3006756,3.79
3006757,208.70359719999993
3006758,31.239140060000018
3006759,995.0696010000008
3006760,0.51
3006761,7.70462
3006762,2.92
3006763,0.01
3006764,9.98
3006765,4594.92
3006766,0.03
3006767,891.2889200000004
3006768,18.17
3006769,1234.66
3006770,1328.48
3006771,325.3932799999999
3006772,237.1
3006773,234.22349699999998
3006774,4507.21
3006775,42.14
3006776,0.72
3006777,23.03
3006778,42.86
3006779,0.11
3006780,252.0
3006781,11.68
3006782,33.55
3006783,9.61
3006784,144.41
3006785,17.13
3006786,417.3588699999998
3006787,387.15
3006788,17.27
3006789,12.39
3006790,540.26852
3006791,127.45429040000005
3006792,3583.079511999997
3006793,1.84
3006794,32.24906997000005
3006795,2.44
3006796,0.3
3006797,3.1
3006798,2804.2
3006799,0.03
3006800,516.0599200000003
3006801,16.25
3006802,654.39
3006803,811.81
3006804,191.49463000000003
3006805,182.44
3006806,197.32299979999985
3006807,2834.11
3006808,31.57
